"","Week","variable","value"
"497",97,"radioLag0Alpha0.9Decay1.0",0.883018273620479
"498",98,"radioLag0Alpha0.9Decay1.0",4.4290013902301
"499",99,"radioLag0Alpha0.9Decay1.0",8.31792081916911
"500",100,"radioLag0Alpha0.9Decay1.0",8.21165889350777
"501",101,"radioLag0Alpha0.9Decay1.0",1.06274742481887
"502",102,"radioLag0Alpha0.9Decay1.0",7.24810395984847
"503",103,"radioLag0Alpha0.9Decay1.0",2.29191067634075
"504",104,"radioLag0Alpha0.9Decay1.0",3.70070147673307
"505",105,"radioLag0Alpha0.9Decay1.0",6.8876831331025
"506",106,"radioLag0Alpha0.9Decay1.0",9.04012912548845
"507",107,"radioLag0Alpha0.9Decay1.0",2.47492400425868
"508",108,"radioLag0Alpha0.9Decay1.0",0.0967648395082979
"509",109,"radioLag0Alpha0.9Decay1.0",0.125360998868007
"510",110,"radioLag0Alpha0.9Decay1.0",5.53459062765907
"511",111,"radioLag0Alpha0.9Decay1.0",1.89994451580759
"512",112,"radioLag0Alpha0.9Decay1.0",7.55289919064196
"513",113,"radioLag0Alpha0.9Decay1.0",3.35024910517053
"514",114,"radioLag0Alpha0.9Decay1.0",4.3530028317695
"515",115,"radioLag0Alpha0.9Decay1.0",9.11023792024774
"516",116,"radioLag0Alpha0.9Decay1.0",7.01406346640491
"517",117,"radioLag0Alpha0.9Decay1.0",3.13408582300155
"518",118,"radioLag0Alpha0.9Decay1.0",0.233931895339225
"519",119,"radioLag0Alpha0.9Decay1.0",7.35583841865792
"520",120,"radioLag0Alpha0.9Decay1.0",3.46749972723548
"521",121,"radioLag0Alpha0.9Decay1.0",5.51606996166396
"522",122,"radioLag0Alpha0.9Decay1.0",4.56165264037447
"523",123,"radioLag0Alpha0.9Decay1.0",0.628779782139216
"524",124,"radioLag0Alpha0.9Decay1.0",6.94187741448146
"525",125,"radioLag0Alpha0.9Decay1.0",6.52515333027817
"526",126,"radioLag0Alpha0.9Decay1.0",2.63634509168977
"527",127,"radioLag0Alpha0.9Decay1.0",7.71370618164975
"528",128,"radioLag0Alpha0.9Decay1.0",0
"529",129,"radioLag0Alpha0.9Decay1.0",9.49478037214444
"530",130,"radioLag0Alpha0.9Decay1.0",2.67652665452216
"531",131,"radioLag0Alpha0.9Decay1.0",7.8385208639711
"532",132,"radioLag0Alpha0.9Decay1.0",0.745532618282549
"533",133,"radioLag0Alpha0.9Decay1.0",5.59011142994676
"534",134,"radioLag0Alpha0.9Decay1.0",6.74293196363816
"535",135,"radioLag0Alpha0.9Decay1.0",7.66014561512277
"536",136,"radioLag0Alpha0.9Decay1.0",9.14526982242016
"537",137,"radioLag0Alpha0.9Decay1.0",7.73155051300407
"538",138,"radioLag0Alpha0.9Decay1.0",5.90359436896552
"539",139,"radioLag0Alpha0.9Decay1.0",5.34906947804808
"540",140,"radioLag0Alpha0.9Decay1.0",8.60055583301714
"541",141,"radioLag0Alpha0.9Decay1.0",3.6619505919226
"542",142,"radioLag0Alpha0.9Decay1.0",7.08616706402147
"543",143,"radioLag0Alpha0.9Decay1.0",6.68856152961632
"544",144,"radioLag0Alpha0.9Decay1.0",1.36960654061761
"545",145,"radioLag0Alpha0.9Decay1.0",3.23254065209211
"546",146,"radioLag0Alpha0.9Decay1.0",0.509549866370555
"547",147,"radioLag0Alpha0.9Decay1.0",1.71119311963814
"548",148,"radioLag0Alpha0.9Decay1.0",9.49478037214444
"549",149,"radioLag0Alpha0.9Decay1.0",7.96311509526337
"550",150,"radioLag0Alpha0.9Decay1.0",5.33047838531128
"551",151,"radioLag0Alpha0.9Decay1.0",3.05507426223278
"552",152,"radioLag0Alpha0.9Decay1.0",1.9416002028811
"553",153,"radioLag0Alpha0.9Decay1.0",4.86327446414882
"554",154,"radioLag0Alpha0.9Decay1.0",7.85633343637653
"555",155,"radioLag0Alpha0.9Decay1.0",4.4479783115876
"556",156,"radioLag0Alpha0.9Decay1.0",2.59609536350384
"557",157,"radioLag0Alpha0.9Decay1.0",8.529995115221
"558",158,"radioLag0Alpha0.9Decay1.0",0.362124133010496
"559",159,"radioLag0Alpha0.9Decay1.0",7.35583841865792
"560",160,"radioLag0Alpha0.9Decay1.0",3.93228052009488
"561",161,"radioLag0Alpha0.9Decay1.0",3.87453125533224
"562",162,"radioLag0Alpha0.9Decay1.0",7.158189233935
"563",163,"radioLag0Alpha0.9Decay1.0",3.87453125533224
"564",164,"radioLag0Alpha0.9Decay1.0",7.33789491565335
"565",165,"radioLag0Alpha0.9Decay1.0",3.21287665249839
"566",166,"radioLag0Alpha0.9Decay1.0",0.86027930716684
"567",167,"radioLag0Alpha0.9Decay1.0",7.48130760241505
"568",168,"radioLag0Alpha0.9Decay1.0",1.26098947156469
"569",169,"radioLag0Alpha0.9Decay1.0",4.91959389562153
"570",170,"radioLag0Alpha0.9Decay1.0",2.39377722123968
"571",171,"radioLag0Alpha0.9Decay1.0",2.59609536350384
"572",172,"radioLag0Alpha0.9Decay1.0",4.41001542675155
"573",173,"radioLag0Alpha0.9Decay1.0",4.25779652335832
"574",174,"radioLag0Alpha0.9Decay1.0",1.66894092795671
"575",175,"radioLag0Alpha0.9Decay1.0",0.86027930716684
"576",176,"radioLag0Alpha0.9Decay1.0",9.47733919871302
"577",177,"radioLag0Alpha0.9Decay1.0",6.14206912486393
"578",178,"radioLag0Alpha0.9Decay1.0",1.81632513819257
"579",179,"radioLag0Alpha0.9Decay1.0",0.605150649465993
"580",180,"radioLag0Alpha0.9Decay1.0",2.27147756256643
"581",181,"radioLag0Alpha0.9Decay1.0",0.675747526023625
"582",182,"radioLag0Alpha0.9Decay1.0",1.30455632616517
"583",183,"radioLag0Alpha0.9Decay1.0",1.36960654061761
"584",184,"radioLag0Alpha0.9Decay1.0",8.44170285809478
"585",185,"radioLag0Alpha0.9Decay1.0",4.48590523097253
"586",186,"radioLag0Alpha0.9Decay1.0",8.81185493447667
"587",187,"radioLag0Alpha0.9Decay1.0",0.557578239901791
"588",188,"radioLag0Alpha0.9Decay1.0",5.86681182122157
"589",189,"radioLag0Alpha0.9Decay1.0",3.05507426223278
"590",190,"radioLag0Alpha0.9Decay1.0",2.69659226555584
"591",191,"radioLag0Alpha0.9Decay1.0",8.10524395525527
"592",192,"radioLag0Alpha0.9Decay1.0",2.43438818301951
"593",193,"radioLag0Alpha0.9Decay1.0",1.01815505614338
"594",194,"radioLag0Alpha0.9Decay1.0",8.26480883278224
"595",195,"radioLag0Alpha0.9Decay1.0",7.1221882634571
"596",196,"radioLag0Alpha0.9Decay1.0",0.928303532139596
"597",197,"radioLag0Alpha0.9Decay1.0",1.19532202883221
"598",198,"radioLag0Alpha0.9Decay1.0",2.12786026593117
"599",199,"radioLag0Alpha0.9Decay1.0",8.26480883278224
"600",200,"radioLag0Alpha0.9Decay1.0",1.98315681810513
"601",1,"NS_Lag0Alpha0.8Decay1.0",0.0284919958985445
"602",2,"NS_Lag0Alpha0.8Decay1.0",0.0202292243521157
"603",3,"NS_Lag0Alpha0.8Decay1.0",0.0285249298597472
"604",4,"NS_Lag0Alpha0.8Decay1.0",0.0249093669471898
"605",5,"NS_Lag0Alpha0.8Decay1.0",0.0248752970286688
"606",6,"NS_Lag0Alpha0.8Decay1.0",0.0303869427979302
"607",7,"NS_Lag0Alpha0.8Decay1.0",0.0120085974669017
"608",8,"NS_Lag0Alpha0.8Decay1.0",0.00682659893927245
"609",9,"NS_Lag0Alpha0.8Decay1.0",0.000960811068643591
"610",10,"NS_Lag0Alpha0.8Decay1.0",0.0110587664510694
"611",11,"NS_Lag0Alpha0.8Decay1.0",0.0122939173853048
"612",12,"NS_Lag0Alpha0.8Decay1.0",0.00291263450803932
"613",13,"NS_Lag0Alpha0.8Decay1.0",0.027399732895153
"614",14,"NS_Lag0Alpha0.8Decay1.0",0.00466126715417114
"615",15,"NS_Lag0Alpha0.8Decay1.0",0.0205515349009588
"616",16,"NS_Lag0Alpha0.8Decay1.0",0.0229827786945565
"617",17,"NS_Lag0Alpha0.8Decay1.0",0.0424777865858621
"618",18,"NS_Lag0Alpha0.8Decay1.0",0.0239853111487068
"619",19,"NS_Lag0Alpha0.8Decay1.0",0.00983102656006599
"620",20,"NS_Lag0Alpha0.8Decay1.0",0.010173366522338
"621",21,"NS_Lag0Alpha0.8Decay1.0",0.0231563978791876
"622",22,"NS_Lag0Alpha0.8Decay1.0",0.0120085974669017
"623",23,"NS_Lag0Alpha0.8Decay1.0",0.0218284721330967
"624",24,"NS_Lag0Alpha0.8Decay1.0",0.0131002333200844
"625",25,"NS_Lag0Alpha0.8Decay1.0",0.00983102656006599
"626",26,"NS_Lag0Alpha0.8Decay1.0",0.0103434563596707
"627",27,"NS_Lag0Alpha0.8Decay1.0",0.00729347390840793
"628",28,"NS_Lag0Alpha0.8Decay1.0",0.0117626827355863
"629",29,"NS_Lag0Alpha0.8Decay1.0",0.0117626827355863
"630",30,"NS_Lag0Alpha0.8Decay1.0",0.0186709376188022
"631",31,"NS_Lag0Alpha0.8Decay1.0",0.0195445193696189
"632",32,"NS_Lag0Alpha0.8Decay1.0",0.0178610851690736
"633",33,"NS_Lag0Alpha0.8Decay1.0",0.0145993997822222
"634",34,"NS_Lag0Alpha0.8Decay1.0",0.000366720342329342
"635",35,"NS_Lag0Alpha0.8Decay1.0",0.0047645662859711
"636",36,"NS_Lag0Alpha0.8Decay1.0",0.00532320434635815
"637",37,"NS_Lag0Alpha0.8Decay1.0",0.00348188161557329
"638",38,"NS_Lag0Alpha0.8Decay1.0",0.0204442393898553
"639",39,"NS_Lag0Alpha0.8Decay1.0",0.0165532658742431
"640",40,"NS_Lag0Alpha0.8Decay1.0",0.0153729770982975
"641",41,"NS_Lag0Alpha0.8Decay1.0",0.0152190541946816
"642",42,"NS_Lag0Alpha0.8Decay1.0",0.0178980933823561
"643",43,"NS_Lag0Alpha0.8Decay1.0",0.00153764472115935
"644",44,"NS_Lag0Alpha0.8Decay1.0",0.0131801738578877
"645",45,"NS_Lag0Alpha0.8Decay1.0",0.0195807045617481
"646",46,"NS_Lag0Alpha0.8Decay1.0",0.015180512738312
"647",47,"NS_Lag0Alpha0.8Decay1.0",0.0167792509915752
"648",48,"NS_Lag0Alpha0.8Decay1.0",0.00991688735625531
"649",49,"NS_Lag0Alpha0.8Decay1.0",0.0219340300462068
"650",50,"NS_Lag0Alpha0.8Decay1.0",0.017191598204066
"651",51,"NS_Lag0Alpha0.8Decay1.0",0.0163643544110354
"652",52,"NS_Lag0Alpha0.8Decay1.0",0.00267719495598636
"653",53,"NS_Lag0Alpha0.8Decay1.0",0.0182303138806828
"654",54,"NS_Lag0Alpha0.8Decay1.0",0.0249774718683576
"655",55,"NS_Lag0Alpha0.8Decay1.0",0.00878528180681431
"656",56,"NS_Lag0Alpha0.8Decay1.0",0.0254190314172416
"657",57,"NS_Lag0Alpha0.8Decay1.0",0.0188902745672827
"658",58,"NS_Lag0Alpha0.8Decay1.0",0.00909336174064404
"659",59,"NS_Lag0Alpha0.8Decay1.0",0.0175271408892167
"660",60,"NS_Lag0Alpha0.8Decay1.0",0.00572037310852046
"661",61,"NS_Lag0Alpha0.8Decay1.0",0.0111421503916211
"662",62,"NS_Lag0Alpha0.8Decay1.0",0.0236062965475391
"663",63,"NS_Lag0Alpha0.8Decay1.0",0.0135384241212401
"664",64,"NS_Lag0Alpha0.8Decay1.0",0.00527304437822209
"665",65,"NS_Lag0Alpha0.8Decay1.0",0.0141695569688202
"666",66,"NS_Lag0Alpha0.8Decay1.0",0.000883144981057372
"667",67,"NS_Lag0Alpha0.8Decay1.0",0.00180541124106155
"668",68,"NS_Lag0Alpha0.8Decay1.0",0.00615911247322604
"669",69,"NS_Lag0Alpha0.8Decay1.0",0.00654262676112418
"670",70,"NS_Lag0Alpha0.8Decay1.0",0.0134987365325629
"671",71,"NS_Lag0Alpha0.8Decay1.0",0.0178980933823561
"672",72,"NS_Lag0Alpha0.8Decay1.0",0.0152575712752744
"673",73,"NS_Lag0Alpha0.8Decay1.0",0.0102584995713996
"674",74,"NS_Lag0Alpha0.8Decay1.0",0.0151033562947017
"675",75,"NS_Lag0Alpha0.8Decay1.0",0.00752410823100655
"676",76,"NS_Lag0Alpha0.8Decay1.0",0.0349709968878948
"677",77,"NS_Lag0Alpha0.8Decay1.0",0.0108496136579435
"678",78,"NS_Lag0Alpha0.8Decay1.0",0.0080254366888538
"679",79,"NS_Lag0Alpha0.8Decay1.0",0.00576952793472598
"680",80,"NS_Lag0Alpha0.8Decay1.0",0.0118447958978105
"681",81,"NS_Lag0Alpha0.8Decay1.0",0.011515475828681
"682",82,"NS_Lag0Alpha0.8Decay1.0",0.0172289611007545
"683",83,"NS_Lag0Alpha0.8Decay1.0",0.0155648409225407
"684",84,"NS_Lag0Alpha0.8Decay1.0",0.0167416398789553
"685",85,"NS_Lag0Alpha0.8Decay1.0",0.0160609547185913
"686",86,"NS_Lag0Alpha0.8Decay1.0",0.0273331882927282
"687",87,"NS_Lag0Alpha0.8Decay1.0",0.00882945675213348
"688",88,"NS_Lag0Alpha0.8Decay1.0",0.026497912407407
"689",89,"NS_Lag0Alpha0.8Decay1.0",0.0298672230653288
"690",90,"NS_Lag0Alpha0.8Decay1.0",0.0224599348751572
"691",91,"NS_Lag0Alpha0.8Decay1.0",0.00572037310852046
"692",92,"NS_Lag0Alpha0.8Decay1.0",0.0157561152699771
"693",93,"NS_Lag0Alpha0.8Decay1.0",0.0250795423255319
"694",94,"NS_Lag0Alpha0.8Decay1.0",0.0295086020345931
"695",95,"NS_Lag0Alpha0.8Decay1.0",0.00649500060550591
"696",96,"NS_Lag0Alpha0.8Decay1.0",0.0229827786945565
"697",97,"NS_Lag0Alpha0.8Decay1.0",0.00397483959019731
"698",98,"NS_Lag0Alpha0.8Decay1.0",0.0113913748192165
"699",99,"NS_Lag0Alpha0.8Decay1.0",0.0223899934404966
"700",100,"NS_Lag0Alpha0.8Decay1.0",0.0205157853213519
"701",101,"NS_Lag0Alpha0.8Decay1.0",0.0218988582119036
"702",102,"NS_Lag0Alpha0.8Decay1.0",0.0385257347814136
"703",103,"NS_Lag0Alpha0.8Decay1.0",0.0111421503916211
"704",104,"NS_Lag0Alpha0.8Decay1.0",0.00965873881937328
"705",105,"NS_Lag0Alpha0.8Decay1.0",0.00364803245323945
"706",106,"NS_Lag0Alpha0.8Decay1.0",0.0250795423255319
"707",107,"NS_Lag0Alpha0.8Decay1.0",0.0144824873209705
"708",108,"NS_Lag0Alpha0.8Decay1.0",0.0118857991058678
"709",109,"NS_Lag0Alpha0.8Decay1.0",0.0128596743130036
"710",110,"NS_Lag0Alpha0.8Decay1.0",0.00375775229820429
"711",111,"NS_Lag0Alpha0.8Decay1.0",0.0242257234783699
"712",112,"NS_Lag0Alpha0.8Decay1.0",0.0118857991058678
"713",113,"NS_Lag0Alpha0.8Decay1.0",0.00193556157081971
"714",114,"NS_Lag0Alpha0.8Decay1.0",0.0063994849148176
"715",115,"NS_Lag0Alpha0.8Decay1.0",0.016326506804379
"716",116,"NS_Lag0Alpha0.8Decay1.0",0.0229132392440308
"717",117,"NS_Lag0Alpha0.8Decay1.0",0.0128596743130036
"718",118,"NS_Lag0Alpha0.8Decay1.0",0.00829559172742399
"719",119,"NS_Lag0Alpha0.8Decay1.0",0.0317408200413771
"720",120,"NS_Lag0Alpha0.8Decay1.0",0.011515475828681
"721",121,"NS_Lag0Alpha0.8Decay1.0",0.0206229874704438
"722",122,"NS_Lag0Alpha0.8Decay1.0",0.0221096784638149
"723",123,"NS_Lag0Alpha0.8Decay1.0",0.00865242166797087
"724",124,"NS_Lag0Alpha0.8Decay1.0",0.00720071041586763
"725",125,"NS_Lag0Alpha0.8Decay1.0",0.0301273631041371
"726",126,"NS_Lag0Alpha0.8Decay1.0",0.012980093138953
"727",127,"NS_Lag0Alpha0.8Decay1.0",0.0221798401067643
"728",128,"NS_Lag0Alpha0.8Decay1.0",0.00567111245762303
"729",129,"NS_Lag0Alpha0.8Decay1.0",0.002436452675155
"730",130,"NS_Lag0Alpha0.8Decay1.0",0.0195083174305528
"731",131,"NS_Lag0Alpha0.8Decay1.0",0.00542317226259255
"732",132,"NS_Lag0Alpha0.8Decay1.0",0.0194720986869011
"733",133,"NS_Lag0Alpha0.8Decay1.0",0.00173945594249764
"734",134,"NS_Lag0Alpha0.8Decay1.0",0.0202292243521157
"735",135,"NS_Lag0Alpha0.8Decay1.0",0.027299900810701
"736",136,"NS_Lag0Alpha0.8Decay1.0",0.00532320434635815
"737",137,"NS_Lag0Alpha0.8Decay1.0",0.00572037310852046
"738",138,"NS_Lag0Alpha0.8Decay1.0",0.0253173043443352
"739",139,"NS_Lag0Alpha0.8Decay1.0",0.0107656705733904
"740",140,"NS_Lag0Alpha0.8Decay1.0",0.00146891658622568
"741",141,"NS_Lag0Alpha0.8Decay1.0",0.00743206955992427
"742",142,"NS_Lag0Alpha0.8Decay1.0",0.0305812641462924
"743",143,"NS_Lag0Alpha0.8Decay1.0",0.0176014872583026
"744",144,"NS_Lag0Alpha0.8Decay1.0",0.0162886372527978
"745",145,"NS_Lag0Alpha0.8Decay1.0",0.0179720524965408
"746",146,"NS_Lag0Alpha0.8Decay1.0",0.00557226811961716
"747",147,"NS_Lag0Alpha0.8Decay1.0",0.00542317226259255
"748",148,"NS_Lag0Alpha0.8Decay1.0",0.0199416449039305
"749",149,"NS_Lag0Alpha0.8Decay1.0",0.00696747736739462
"750",150,"NS_Lag0Alpha0.8Decay1.0",0.0108076624944697
"751",151,"NS_Lag0Alpha0.8Decay1.0",0.0172663037531537
"752",152,"NS_Lag0Alpha0.8Decay1.0",0.0215110280442757
"753",153,"NS_Lag0Alpha0.8Decay1.0",0.0080254366888538
"754",154,"NS_Lag0Alpha0.8Decay1.0",0.0175271408892167
"755",155,"NS_Lag0Alpha0.8Decay1.0",0.00581857828425751
"756",156,"NS_Lag0Alpha0.8Decay1.0",0.00386667688369086
"757",157,"NS_Lag0Alpha0.8Decay1.0",0.0221447662271496
"758",158,"NS_Lag0Alpha0.8Decay1.0",0.0123345416686928
"759",159,"NS_Lag0Alpha0.8Decay1.0",0.0202650997307158
"760",160,"NS_Lag0Alpha0.8Decay1.0",0.0163643544110354
"761",161,"NS_Lag0Alpha0.8Decay1.0",0.0148712918855355
"762",162,"NS_Lag0Alpha0.8Decay1.0",0.0217227864609387
"763",163,"NS_Lag0Alpha0.8Decay1.0",0.0128596743130036
"764",164,"NS_Lag0Alpha0.8Decay1.0",0.0047645662859711
"765",165,"NS_Lag0Alpha0.8Decay1.0",0.0037029939747667
"766",166,"NS_Lag0Alpha0.8Decay1.0",0.033523911026395
"767",167,"NS_Lag0Alpha0.8Decay1.0",0.011225378623131
"768",168,"NS_Lag0Alpha0.8Decay1.0",0.0103009998672234
"769",169,"NS_Lag0Alpha0.8Decay1.0",0.0246023155385496
"770",170,"NS_Lag0Alpha0.8Decay1.0",0.0042421104978084
"771",171,"NS_Lag0Alpha0.8Decay1.0",0.00987398029145745
"772",172,"NS_Lag0Alpha0.8Decay1.0",0.0210504154197383
"773",173,"NS_Lag0Alpha0.8Decay1.0",0.00926823708390141
"774",174,"NS_Lag0Alpha0.8Decay1.0",0.00738594336585851
"775",175,"NS_Lag0Alpha0.8Decay1.0",0.00752410823100655
"776",176,"NS_Lag0Alpha0.8Decay1.0",0.0190361458261028
"777",177,"NS_Lag0Alpha0.8Decay1.0",0.0106815635264284
"778",178,"NS_Lag0Alpha0.8Decay1.0",0.0165909833774727
"779",179,"NS_Lag0Alpha0.8Decay1.0",0.0120902887850262
"780",180,"NS_Lag0Alpha0.8Decay1.0",0.00952901765893839
"781",181,"NS_Lag0Alpha0.8Decay1.0",0.00522276483618773
"782",182,"NS_Lag0Alpha0.8Decay1.0",0.0135780826453824
"783",183,"NS_Lag0Alpha0.8Decay1.0",0.0144824873209705
"784",184,"NS_Lag0Alpha0.8Decay1.0",0.0293452323789017
"785",185,"NS_Lag0Alpha0.8Decay1.0",0.0145993997822222
"786",186,"NS_Lag0Alpha0.8Decay1.0",0.0103858693369846
"787",187,"NS_Lag0Alpha0.8Decay1.0",0.0132599933719288
"788",188,"NS_Lag0Alpha0.8Decay1.0",0.00978802585462139
"789",189,"NS_Lag0Alpha0.8Decay1.0",0.0027365247272115
"790",190,"NS_Lag0Alpha0.8Decay1.0",0.0119676997078592
"791",191,"NS_Lag0Alpha0.8Decay1.0",0.00392085148557992
"792",192,"NS_Lag0Alpha0.8Decay1.0",0.00402864498506026
"793",193,"NS_Lag0Alpha0.8Decay1.0",0.0152190541946816
"794",194,"NS_Lag0Alpha0.8Decay1.0",0.00267719495598636
"795",195,"NS_Lag0Alpha0.8Decay1.0",0.00402864498506026
"796",196,"NS_Lag0Alpha0.8Decay1.0",0.00784406649624949
"797",197,"NS_Lag0Alpha0.8Decay1.0",0.0051218400607006
"798",198,"NS_Lag0Alpha0.8Decay1.0",0.0042421104978084
"799",199,"NS_Lag0Alpha0.8Decay1.0",0.0274994741445266
"800",200,"NS_Lag0Alpha0.8Decay1.0",0.00542317226259255
